source_file,source_record,token,expiry,strike,atm_strike,atm_iv,atm_iv_change,atm_iv_percentile,atm_ivp_type,pcr,max_pain_strike,chain_pcr,iv_change,callDelta,gamma,impliedVolatility,putDelta,theta,vega,ce_instrument_token,ce_last_price,ce_net_change,ce_absolute_price_change,ce_oi,ce_oi_change,ce_is_liquid,ce_liquidity_warnings,ce_volume,ce_best_buy_price,ce_best_sell_price,ce_oi_change_quantity,ce_intrinsic_value,ce_intrinsic_value_from_spot,ce_time_value,ce_pop,ce_breakeven,ce_breakeven_percentage,pe_instrument_token,pe_last_price,pe_net_change,pe_absolute_price_change,pe_oi,pe_oi_change,pe_is_liquid,pe_liquidity_warnings,pe_volume,pe_best_buy_price,pe_best_sell_price,pe_oi_change_quantity,pe_intrinsic_value,pe_intrinsic_value_from_spot,pe_time_value,pe_pop,pe_breakeven,pe_breakeven_percentage
256265_2026-03-24.jsonl,1,256265,2026-03-24,23800,23600,19.5,-4.5,91,High,1,23600,0.36,-5,0.37,0.0006,18.4,-0.63,-16.24,12.35,16027906,152,-0.02,-3.0500000000000114,1628835,0.785,true,,14062490,150,152,716560,0,0,152,0.27,23952,1.57,16029442,355,-0.36,-195.75,575250,0.353,true,,1616420,355,356,150020,205.48,218.85,149.52,0.4,23445,-0.58
256265_2026-03-24.jsonl,1,256265,2026-03-24,23850,23600,19.5,-4.5,91,High,1,23600,0.28,-5.2,0.34,0.0006,18.2,-0.6599999999999999,-15.52,11.96,16029698,131.9,-0.06,-8.349999999999994,246935,1.46,true,,3658525,129.7,132,146575,0,0,131.9,0.25,23981.9,1.7,16029954,384.35,-0.34,-198.19999999999993,69355,1.048,true,,180180,380.6,389,35490,255.48,268.85,128.87,0.42,23465.65,-0.49
256265_2026-03-24.jsonl,1,256265,2026-03-24,23900,23600,19.5,-4.5,91,High,1,23600,0.2,-5.2,0.31,0.0006,17.9,-0.69,-14.7,11.47,16030210,113.45,-0.09,-10.549999999999997,1113320,0.565,true,,12551435,112,113.45,401765,0,0,113.45,0.23,24013.45,1.83,16030466,414.5,-0.34,-211.5,227370,0.34,true,,355810,414,418.15,57720,305.48,318.85,109.02,0.43,23485.5,-0.41
256265_2026-03-24.jsonl,1,256265,2026-03-24,23950,23600,19.5,-4.5,91,High,1,23600,0.21,-5.6000000000000005,0.27,0.0006,17.599999999999998,-0.73,-13.69,10.88,16030722,95.7,-0.15,-17.39999999999999,333450,0.599,true,,4227275,95.7,97.2,124930,0,0,95.7,0.21,24045.7,1.97,16030978,451.4,-0.31,-200.75,67730,0.548,false,high-bid-offer-spread,57460,446.05,462.2,23985,355.48,368.85,95.92,0.43,23498.6,-0.35
256265_2026-03-24.jsonl,1,256265,2026-03-24,24000,23600,19.5,-4.5,91,High,1,23600,0.16,-5,0.25,0.0005,17.599999999999998,-0.75,-12.94,10.3,16031234,83,-0.13,-12.799999999999997,3634280,0.918,true,,30247165,81.7,82.95,1739530,0,0,83,0.19,24083,2.13,16031490,485.45,-0.3,-209.3,585715,0.643,true,,1416090,485.45,485.7,229320,405.48,418.85,79.97,0.44,23514.55,-0.28
256265_2026-03-24.jsonl,1,256265,2026-03-24,24050,23600,19.5,-4.5,91,High,1,23600,0.09,-5.3,0.22,0.0005,17.4,-0.78,-11.92,9.6,16031746,69.6,-0.2,-17.10000000000001,388505,1.705,true,,3408860,68.45,70.4,244855,0,0,69.6,0.18,24119.6,2.28,16032002,520.65,-0.3,-222.5,33475,0.575,false,high-bid-offer-spread,38025,514.45,525.55,12220,455.48,468.85,65.17,0.45,23529.35,-0.22
256265_2026-03-24.jsonl,1,256265,2026-03-24,24100,23600,19.5,-4.5,91,High,1,23600,0.12,-5.3,0.19,0.0005,17.299999999999997,-0.81,-11.01,8.91,16033282,59,-0.23,-17.400000000000006,1360060,0.823,true,,9638785,57.45,59,613860,0,0,59,0.16,24159,2.45,16036098,561,-0.28,-213.85000000000002,159380,0.583,true,,183885,557.85,562.9,58695,505.48,518.85,55.52,0.46,23539,-0.18
256265_2026-03-24.jsonl,1,256265,2026-03-24,24150,23600,19.5,-4.5,91,High,1,23600,0.04,-5.3,0.17,0.0004,17.2,-0.83,-10.07,8.19,16036354,49.6,-0.26,-17.550000000000004,516035,2.784,true,,3202810,48.5,49.6,379665,0,0,49.6,0.14,24199.6,2.62,16036610,601.35,-0.26,-205.89999999999998,19110,-0.01,false,high-bid-offer-spread,16900,594.5,605.6,-195,555.48,568.85,45.87,0.47,23548.65,-0.14
256265_2026-03-24.jsonl,1,256265,2026-03-24,24200,23600,19.5,-4.5,91,High,1,23600,0.09,-5.3,0.14,0.0004,17.1,-0.86,-9.07,7.43,16036866,41,-0.31,-18.1,2209025,1.045,true,,11925030,40.25,41.35,1129050,0,0,41,0.12,24241,2.8,16037122,640.2,-0.25,-215.8499999999999,195260,0.531,true,,200070,637.25,645,67730,605.48,618.85,34.72,0.47,23559.8,-0.09
256265_2026-03-24.jsonl,1,256265,2026-03-24,24250,23600,19.5,-4.5,91,High,1,23600,0.09,-5.5,0.12,0.0004,16.900000000000002,-0.88,-8.07,6.68,16037378,33.55,-0.36,-18.700000000000003,416650,2.697,true,,3311880,33.6,34.6,303940,0,0,33.55,0.11,24283.55,2.98,16037634,685,-0.21,-186,37570,-0.081,false,high-bid-offer-spread,32955,678.15,689.2,-3315,655.48,668.85,29.52,0.48,23565,-0.07
256265_2026-03-24.jsonl,1,256265,2026-03-24,24300,23600,19.5,-4.5,91,High,1,23600,0.12,-5.3,0.11,0.0003,17,-0.89,-7.37,6.06,16037890,28.6,-0.37,-16.699999999999996,1942265,1.35,true,,10221575,28.05,28.6,1115725,0,0,28.6,0.09,24328.6,3.17,16040706,730,-0.23,-219.54999999999995,236535,0.403,true,,238095,728,731.65,67925,705.48,718.85,24.52,0.48,23570,-0.05
256265_2026-03-24.jsonl,1,256265,2026-03-24,24350,23600,19.5,-4.5,91,High,1,23600,0.04,-5.2,0.09,0.0003,17,-0.91,-6.56,5.41,16040962,23.65,-0.4,-15.75,353730,2.882,true,,1966835,23.25,24,262600,0,0,23.65,0.08,24373.65,3.36,16041218,783.05,-0.23,-228.20000000000005,14300,-0.499,true,,30095,770.05,778.8,-14235,755.48,768.85,27.57,0.48,23566.95,-0.06
256265_2026-03-24.jsonl,1,256265,2026-03-24,24400,23600,19.5,-4.5,91,High,1,23600,0.12,-5.3,0.08,0.0003,17,-0.92,-5.87,4.82,16041474,19.75,-0.44,-15.549999999999997,1293825,1.246,true,,6430515,19.25,19.75,717730,0,0,19.75,0.07,24419.75,3.56,16041730,821.65,-0.2,-207.80000000000007,157300,2.787,true,,174720,815,823,115765,805.48,818.85,16.17,0.48,23578.35,-0.01
256265_2026-03-24.jsonl,1,256265,2026-03-24,24450,23600,19.5,-4.5,91,High,1,23600,0.02,-5.3,0.07,0.0002,17.1,-0.9299999999999999,-5.23,4.28,16041986,16.5,-0.48,-15.100000000000001,386165,2.073,true,,2255240,16.3,16.65,260520,0,0,16.5,0.06,24466.5,3.75,16042242,867.35,-0.19,-203.64999999999998,6110,0.146,false,high-bid-offer-spread,2600,841.65,872.35,780,855.48,868.85,11.87,0.49,23582.65,0.01
256265_2026-03-24.jsonl,1,256265,2026-03-24,24500,23600,19.5,-4.5,91,High,1,23600,0.14,-5.2,0.06,0.0002,17.2,-0.94,-4.72,3.83,16042498,14.1,-0.49,-13.35,2905890,1.126,true,,12609545,14,14.1,1539265,0,0,14.1,0.05,24514.1,3.96,16044290,914,-0.19,-216.70000000000005,399035,0.347,true,,379665,914,918.5,102830,905.48,918.85,8.52,0.49,23586,0.02
256265_2026-03-24.jsonl,1,256265,2026-03-24,24550,23600,19.5,-4.5,91,High,1,23600,0.01,-5.4,0.05,0.0002,17.2,-0.95,-4.11,3.34,16044546,11.5,-0.54,-13.25,404170,2.741,true,,2508545,11.5,11.75,296140,0,0,11.5,0.04,24561.5,4.16,16045314,953.6,-0.15,-169.55000000000007,3705,0.036,false,high-bid-offer-spread,585,927.4,968.25,130,955.48,968.85,-1.88,0.5,23596.4,0.06
256265_2026-03-24.jsonl,1,256265,2026-03-24,24600,23600,19.5,-4.5,91,High,1,23600,0.05,-5.1,0.04,0.0002,17.5,-0.96,-3.74,3,16046082,10,-0.54,-11.600000000000001,1777555,2.628,true,,6874270,9.65,10,1287585,0,0,10,0.04,24610,4.36,16046338,1008.2,-0.17,-208.64999999999986,88010,0.72,false,high-bid-offer-spread,85345,1004.3,1017.3,36855,1005.48,1018.85,2.72,0.49,23591.8,0.05
256265_2026-03-24.jsonl,1,256265,2026-03-24,24650,23600,19.5,-4.5,91,High,1,23600,0.01,-5.4,0.04,0.0001,17.5,-0.96,-3.29,2.62,16046594,8.3,-0.59,-11.75,598715,5.859,true,,2293720,8.3,8.55,511420,0,0,8.3,0.03,24658.3,4.57,16046850,1060,-0.14,-172.3499999999999,5980,0.045,false,high-bid-offer-spread,1430,1032.2,1063,260,1055.48,1068.85,4.52,0.49,23590,0.04
256265_2026-03-24.jsonl,1,256265,2026-03-24,24700,23600,19.5,-4.5,91,High,1,23600,0.04,-5.1,0.03,0.0001,17.8,-0.97,-3.04,2.39,16047106,7.4,-0.57,-9.950000000000001,1341340,1.424,true,,5528965,7.4,7.45,788060,0,0,7.4,0.03,24707.4,4.78,16047362,1100,-0.16,-210.04999999999995,59345,0.254,false,high-bid-offer-spread,28990,1101.15,1114.05,12025,1105.48,1118.85,-5.48,0.5,23600,0.08
256265_2026-03-24.jsonl,1,256265,2026-03-24,24750,23600,19.5,-4.5,91,High,1,23600,0.01,-5,0.03,0.0001,18.099999999999998,-0.97,-2.78,2.15,16047618,6.5,-0.59,-9.25,293020,2.732,true,,1537835,6.5,6.6,214500,0,0,6.5,0.03,24756.5,4.98,16047874,1185,-0.12,-160.5,2730,0.135,false,high-bid-offer-spread,1950,1141.8,1209.15,325,1155.48,1168.85,29.52,0.48,23565,-0.07
256265_2026-03-24.jsonl,1,256265,2026-03-24,24800,23600,19.5,-4.5,91,High,1,23600,0.04,-4.9,0.03,0.0001,18.4,-0.97,-2.6,1.98,16048130,5.9,-0.59,-8.35,1449240,0.921,true,,5665335,5.65,5.9,694785,0,0,5.9,0.02,24805.9,5.19,16048386,1208,-0.14,-193.5,49920,0.407,false,high-bid-offer-spread,39520,1198.7,1213.1,14430,1205.48,1218.85,2.52,0.49,23592,0.05
256265_2026-03-24.jsonl,1,256265,2026-03-24,24850,23600,19.5,-4.5,91,High,1,23600,0.05,-4.7,0.02,0.0001,18.7,-0.98,-2.43,1.81,16048642,5.35,-0.58,-7.5,229710,1.483,true,,1427140,5.1,5.4,137215,0,0,5.35,0.02,24855.35,5.4,16049410,1248,-0.16,-242,9620,0.057,false,high-bid-offer-spread,2015,1218.9,1275.05,520,1255.48,1268.85,-7.48,0.5,23602,0.09
256265_2026-03-24.jsonl,1,256265,2026-03-24,24900,23600,19.5,-4.5,91,High,1,23600,0.04,-4.6,0.02,0.0001,19,-0.98,-2.23,1.64,16049666,4.75,-0.59,-6.75,840060,0.987,true,,4164420,4.55,4.75,417365,0,0,4.75,0.02,24904.75,5.61,16050434,1300.5,-0.13,-200.3499999999999,33085,0.864,false,high-bid-offer-spread,23075,1297,1309.65,15340,1305.48,1318.85,-4.98,0.5,23599.5,0.08
256265_2026-03-24.jsonl,1,256265,2026-03-24,24950,23600,19.5,-4.5,91,High,1,23600,0.01,-4.7,0.02,0.0001,19.2,-0.98,-2,1.46,16052738,4.1,-0.62,-6.700000000000001,174395,1.496,true,,1185990,4.1,4.45,104520,0,0,4.1,0.02,24954.1,5.82,16052994,1346.45,-0.1,-153.25,2405,0.276,false,high-bid-offer-spread,1170,1344.25,1408,520,1355.48,1368.85,-9.03,0.5,23603.55,0.09
256265_2026-03-24.jsonl,1,256265,2026-03-24,25000,23600,19.5,-4.5,91,High,1,23600,0.11,-4.3999999999999995,0.02,0.0001,19.7,-0.98,-1.97,1.41,16053762,4,-0.59,-5.699999999999999,5060120,1.738,true,,18223855,3.95,4,3212040,0,0,4,0.02,25004,6.03,16054018,1400,-0.12,-188.79999999999995,544375,0.822,true,,374985,1397.55,1408.05,245570,1405.48,1418.85,-5.48,0.5,23600,0.08
256265_2026-03-24.jsonl,1,256265,2026-03-24,25050,23600,19.5,-4.5,91,High,1,23600,0.01,-4.3999999999999995,0.02,0.0001,19.900000000000002,-0.98,-1.83,1.28,16054274,3.6,-0.6,-5.300000000000001,244400,3.671,true,,1105650,3.5,3.6,192075,0,0,3.6,0.01,25053.6,6.24,16054530,1470.8,-0.09,-151.29999999999995,3510,0.317,false,high-bid-offer-spread,1170,1441.95,1459.35,845,1455.48,1468.85,15.32,0.48,23579.2,-0.01
256265_2026-03-24.jsonl,1,256265,2026-03-24,25100,23600,19.5,-4.5,91,High,1,23600,0.04,-4.1000000000000005,0.01,0.0001,20.3,-0.99,-1.72,1.19,16054786,3.3,-0.58,-4.6000000000000005,778245,1.233,true,,4530890,3.15,3.3,429715,0,0,3.3,0.01,25103.3,6.45,16055042,1505.2,-0.11,-180.95000000000005,30485,1.31,false,high-bid-offer-spread,21905,1489.15,1513.65,17290,1505.48,1518.85,-0.28,0.49,23594.8,0.06
256265_2026-03-24.jsonl,1,256265,2026-03-24,25150,23600,19.5,-4.5,91,High,1,23600,0.01,-4.1000000000000005,0.01,0.0001,20.599999999999998,-0.99,-1.62,1.1,16055298,3.05,-0.59,-4.3,277420,6.649,true,,1185990,2.85,3,241150,0,0,3.05,0.01,25153.05,6.67,16055554,1534.55,-0.11,-186,1755,0.8,false,high-bid-offer-spread,2015,1514.35,1569.35,780,1555.48,1568.85,-20.93,0.51,23615.45,0.15
256265_2026-03-24.jsonl,1,256265,2026-03-24,25200,23600,19.5,-4.5,91,High,1,23600,0.03,-4,0.01,0,20.8,-0.99,-1.48,0.99,16055810,2.7,-0.59,-3.8499999999999996,1166815,0.978,true,,4512755,2.6,2.7,576875,0,0,2.7,0.01,25202.7,6.88,16056066,1594.3,-0.11,-199.1500000000001,35035,0.996,true,,23660,1593.65,1595,17485,1605.48,1618.85,-11.18,0.5,23605.7,0.1
256265_2026-03-24.jsonl,1,256265,2026-03-24,25250,23600,19.5,-4.5,91,High,1,23600,0.11,-4,0.01,0,21.099999999999998,-0.99,-1.4,0.92,16059138,2.5,-0.59,-3.55,128830,1.255,true,,537095,2.4,2.5,71695,0,0,2.5,0.01,25252.5,7.09,16059394,1643.85,-0.11,-203.55000000000018,14300,0.746,false,high-bid-offer-spread,8125,1637.4,1681.65,6110,1655.48,1668.85,-11.63,0.5,23606.15,0.11
256265_2026-03-24.jsonl,1,256265,2026-03-24,25300,23600,19.5,-4.5,91,High,1,23600,0.06,-3.8,0.01,0,21.3,-0.99,-1.24,0.82,16060674,2.15,-0.59,-3.15,1352585,0.956,true,,4574180,2.05,2.15,660985,0,0,2.15,0.01,25302.15,7.3,16060930,1698.65,-0.11,-201.75,79885,2.119,false,high-bid-offer-spread,73320,1674.6,1699,54275,1705.48,1718.85,-6.83,0.5,23601.35,0.09
256265_2026-03-24.jsonl,1,256265,2026-03-24,25350,23600,19.5,-4.5,91,High,1,23600,0.02,-3.6999999999999997,0.01,0,21.5,-0.99,-1.15,0.75,16061186,1.95,-0.59,-2.75,403000,1.058,true,,1621750,1.95,2.1,207220,0,0,1.95,0.01,25351.95,7.51,16062466,1740,-0.1,-189.45000000000005,7150,0.467,false,high-bid-offer-spread,2275,1736.55,1764.65,2275,1755.48,1768.85,-15.48,0.5,23610,0.12
256265_2026-03-24.jsonl,1,256265,2026-03-24,25400,23600,19.5,-4.5,91,High,1,23600,0.04,-3.8,0.01,0,21.8,-0.99,-1.06,0.68,16062722,1.75,-0.61,-2.75,1285310,1.051,true,,4060355,1.75,1.8,658775,0,0,1.75,0.01,25401.75,7.72,16067074,1791.65,-0.1,-197.39999999999986,53690,0.293,false,high-bid-offer-spread,17615,1775.85,1806,12155,1805.48,1818.85,-13.83,0.5,23608.35,0.12
256265_2026-03-24.jsonl,1,256265,2026-03-24,25450,23600,19.5,-4.5,91,High,1,23600,0.09,-3.5999999999999996,0.01,0,22.2,-0.99,-1.04,0.65,16067330,1.7,-0.59,-2.3999999999999995,317915,1.452,true,,1017965,1.7,1.8,188240,0,0,1.7,0.01,25451.7,7.93,16067586,1842.5,-0.12,-257.0999999999999,28535,1.567,false,high-bid-offer-spread,21190,1841.1,1867.6,17420,1855.48,1868.85,-12.98,0.5,23607.5,0.11
256265_2026-03-24.jsonl,1,256265,2026-03-24,25500,23600,19.5,-4.5,91,High,1,23600,0.08,-3.5000000000000004,0.01,0,22.7,-0.99,-1.04,0.64,16067842,1.7,-0.57,-2.25,2609230,0.8,true,,8944780,1.65,1.7,1159925,0,0,1.7,0.01,25501.7,8.14,16068098,1892.55,-0.09,-194.75000000000023,211575,0.623,true,,105560,1891.1,1899,81250,1905.48,1918.85,-12.93,0.5,23607.45,0.11
256265_2026-03-24.jsonl,1,256265,2026-03-24,25550,23600,19.5,-4.5,91,High,1,23600,0.04,-3.2,0.01,0,23.1,-0.99,-1,0.6,16069378,1.6,-0.56,-2,392600,1.125,true,,1054950,1.55,1.6,207805,0,0,1.6,0.01,25551.6,8.36,16069634,1930.3,-0.09,-189.39999999999986,15535,0.077,false,high-bid-offer-spread,2535,1933.05,1949,1105,1955.48,1968.85,-25.18,0.51,23619.7,0.16
256265_2026-03-24.jsonl,1,256265,2026-03-24,25600,23600,19.5,-4.5,91,High,1,23600,0.05,-3.1,0.01,0,23.400000000000002,-0.99,-0.95,0.57,16069890,1.5,-0.54,-1.75,652145,0.128,true,,2426840,1.45,1.5,73840,0,0,1.5,0.01,25601.5,8.57,16070914,1994,-0.09,-194.9000000000001,35165,0.154,false,high-bid-offer-spread,17940,1976.2,2050.3,4680,2005.48,2018.85,-11.48,0.5,23606,0.11
256265_2026-03-30.jsonl,1,256265,2026-03-30,21600,23600,19.2,-3.9,91,High,1.13,24500,0,,,,0,,,,13937410,1620,0,0,195,0,false,high-bid-offer-spread,0,1815.8,2271.45,0,2013,1981.15,-393,0.67,23220,-1.53,13937666,0,,,0,0,false,,0,20.55,0,0,0,0,,,,
256265_2026-03-30.jsonl,1,256265,2026-03-30,21650,23600,19.2,-3.9,91,High,1.13,24500,0,,,,0,,,,13937922,1841.7,0,5.4500000000000455,455,0,false,high-bid-offer-spread,0,1814.8,2089.85,0,1963,1931.15,-121.3,0.56,23491.7,-0.38,13938178,0,,,0,0,false,,0,20.7,0,0,0,0,,,,
256265_2026-03-30.jsonl,1,256265,2026-03-30,21700,23600,19.2,-3.9,91,High,1.13,24500,0,,,,0,,,,13938434,1750,-0.03,-56.65000000000009,325,-0.167,false,high-bid-offer-spread,325,1706.65,2175.4,-65,1913,1881.15,-163,0.58,23450,-0.56,13938690,0,,,0,0,false,,0,20.85,0,0,0,0,,,,
256265_2026-03-30.jsonl,1,256265,2026-03-30,21750,23600,19.2,-3.9,91,High,1.13,24500,668.17,-1.6,0.93,0.0001,30.9,-0.06999999999999995,-7.47,6.3,13938946,1844.85,0.03,55.09999999999991,455,0.167,false,high-bid-offer-spread,195,1827.05,1978.75,65,1863,1831.15,-18.15,0.52,23594.85,0.06,13939202,47.15,-0.45,-38.6,266110,0.156,true,,645645,41.25,47.1,35815,0,0,47.15,0.07,21702.85,-7.97
256265_2026-03-30.jsonl,1,256265,2026-03-30,21800,23600,19.2,-3.9,91,High,1.13,24500,0,14.099999999999998,0.95,0.0001,26.6,-0.050000000000000044,-4.96,4.84,13939458,1840.25,0.24,354,520,-0.2,false,high-bid-offer-spread,195,1628.65,2014,-130,1813,1781.15,27.25,0.49,23640.25,0.25,13939714,0,,,0,0,false,,0,21.4,0,0,0,0,,,,
256265_2026-03-30.jsonl,1,256265,2026-03-30,21850,23600,19.2,-3.9,91,High,1.13,24500,0,20.1,0.9,0.0001,32.6,-0.09999999999999998,-9.65,7.71,13939970,1831.8,0.05,88.09999999999991,325,0,false,high-bid-offer-spread,130,1608.8,1893.1,0,1763,1731.15,68.8,0.48,23681.8,0.43,13940226,0,,,0,0,false,,0,21.8,0,0,0,0,,,,
256265_2026-03-30.jsonl,1,256265,2026-03-30,21900,23600,19.2,-3.9,91,High,1.13,24500,77.7,-1.7999999999999998,0.91,0.0001,29.7,-0.08999999999999997,-7.96,6.96,13940482,1745.4,0.05,90.40000000000009,650,0,false,high-bid-offer-spread,65,1724.2,1867,0,1713,1681.15,32.4,0.49,23645.4,0.27,13940738,53.15,-0.45,-43.699999999999996,46735,0.793,true,,412035,52.9,53,20670,0,0,53.15,0.08,21846.85,-7.35
256265_2026-03-30.jsonl,1,256265,2026-03-30,21950,23600,19.2,-3.9,91,High,1.13,24500,181,-1.9,0.91,0.0001,29.5,-0.08999999999999997,-8.2,7.24,13940994,1607.55,0,0,585,0,false,high-bid-offer-spread,0,1532.95,1786.75,0,1663,1631.15,-55.45,0.53,23557.55,-0.1,13941506,56.05,-0.46,-47.45,105625,-0.158,true,,137280,55.1,56.75,-19760,0,0,56.05,0.08,21893.95,-7.15
256265_2026-03-30.jsonl,1,256265,2026-03-30,22000,23600,19.2,-3.9,91,High,1.13,24500,7.26,-2.1,0.91,0.0001,28.999999999999996,-0.08999999999999997,-8.33,7.46,16107522,1666.1,0.09,134.69999999999982,615460,-0.039,true,,203515,1662.35,1670,-25120,1613,1581.15,53.1,0.48,23666.1,0.36,16107778,58,-0.46,-49.900000000000006,4443760,-0.026,true,,7069010,57.55,58,-119680,0,0,58,0.09,21942,-6.95
256265_2026-03-30.jsonl,1,256265,2026-03-30,22050,23600,19.2,-3.9,91,High,1.13,24500,186.57,-2.1999999999999997,0.9,0.0001,28.7,-0.09999999999999998,-8.49,7.7,13941762,1574.55,0.25,314.5999999999999,455,0.167,false,high-bid-offer-spread,195,1411.2,1811.7,65,1563,1531.15,11.55,0.5,23624.55,0.18,13942018,60.3,-0.47,-53.75,84435,0.048,true,,168740,59.95,61.7,3835,0,0,60.3,0.09,21989.7,-6.75
256265_2026-03-30.jsonl,1,256265,2026-03-30,22100,23600,19.2,-3.9,91,High,1.13,24500,0,10.100000000000001,0.94,0.0001,22.6,-0.06000000000000005,-4.49,5.16,13942274,1250,0,0,650,0,false,high-bid-offer-spread,0,1221.7,1678.2,0,1513,1481.15,-263,0.62,23350,-0.98,13942530,25.35,7.59,22.400000000000002,65,0,false,high-bid-offer-spread,65,25.35,0,65,0,0,25.35,0.1,22074.65,-6.39
256265_2026-03-30.jsonl,1,256265,2026-03-30,22150,23600,19.2,-3.9,91,High,1.13,24500,105.87,-2.1999999999999997,0.89,0.0001,28.1,-0.10999999999999999,-9,8.33,13942786,1427,0,-0.20000000000004547,910,-0.067,false,high-bid-offer-spread,65,1324.85,1603.45,-65,1463,1431.15,-36,0.52,23577,-0.02,13943042,67.35,-0.46,-57.75,102635,-0.111,true,,163475,65.75,68.05,-12870,0,0,67.35,0.1,22082.65,-6.35
256265_2026-03-30.jsonl,1,256265,2026-03-30,22200,23600,19.2,-3.9,91,High,1.13,24500,115.2,-2,0.89,0.0002,27.800000000000004,-0.10999999999999999,-9.23,8.63,13943298,1450,0.24,279.9000000000001,1365,-0.045,false,high-bid-offer-spread,325,1263.65,1568.8,-65,1413,1381.15,37,0.49,23650,0.29,13943554,70.75,-0.45,-57.55000000000001,145470,0.43,true,,745030,69.6,70.75,43745,0,0,70.75,0.1,22129.25,-6.16
256265_2026-03-30.jsonl,1,256265,2026-03-30,22250,23600,19.2,-3.9,91,High,1.13,24500,0,,,,0,,,,13943810,1329.4,0.02,24.300000000000182,1690,0,false,high-bid-offer-spread,130,1235.1,1603.85,0,1363,1331.15,-33.6,0.52,23579.4,-0.01,13944066,0,,,0,0,false,,0,29.7,0,0,0,0,,,,
256265_2026-03-30.jsonl,1,256265,2026-03-30,22300,23600,19.2,-3.9,91,High,1.13,24500,69.68,-2.4,0.87,0.0002,27,-0.13,-9.58,9.21,13944322,1385,0.13,157.29999999999995,3315,1.04,false,high-bid-offer-spread,4615,1374.7,1404.1,1690,1313,1281.15,72,0.47,23685,0.44,13944578,77,-0.46,-66.1,242970,0.66,true,,767390,77,78.2,96590,0,0,77,0.11,22223,-5.76
256265_2026-03-30.jsonl,1,256265,2026-03-30,22350,23600,19.2,-3.9,91,High,1.13,24500,90.64,-2.6,0.87,0.0002,26.700000000000003,-0.13,-9.83,9.55,13944834,1196.7,-0.06,-73.29999999999995,910,0,false,high-bid-offer-spread,130,1141.45,1443.8,0,1263,1231.15,-66.3,0.54,23546.7,-0.15,13945090,81.25,-0.46,-70.4,81510,-0.399,true,,216060,80.5,82.95,-54015,0,0,81.25,0.12,22268.75,-5.57
256265_2026-03-30.jsonl,1,256265,2026-03-30,22400,23600,19.2,-3.9,91,High,1.13,24500,81.52,-2.4,0.86,0.0002,26.5,-0.14,-10.1,9.92,13945346,1263.3,0.06,73.45000000000005,3510,0.038,false,high-bid-offer-spread,1170,1273.65,1358.2,130,1213,1181.15,50.3,0.48,23663.3,0.35,13945602,86.05,-0.46,-71.89999999999999,284895,-0.103,true,,982930,86.25,87.5,-32760,0,0,86.05,0.12,22313.95,-5.37
256265_2026-03-30.jsonl,1,256265,2026-03-30,22450,23600,19.2,-3.9,91,High,1.13,24500,0,,,,0,,,,13945858,1103.05,0,3.8999999999998636,1950,0,false,high-bid-offer-spread,0,1034.85,1361.95,0,1163,1131.15,-59.95,0.53,23553.05,-0.12,13946114,0,,,0,0,false,,0,56.2,0,0,0,0,,,,
256265_2026-03-30.jsonl,1,256265,2026-03-30,22500,23600,19.2,-3.9,91,High,1.13,24500,6.52,-2.3,0.84,0.0002,25.900000000000002,-0.16000000000000003,-10.6,10.65,13946370,1214.45,0.11,116.79999999999995,330200,-0.023,true,,325390,1205.05,1214.7,-7670,1113,1081.15,101.45,0.46,23714.45,0.57,13946626,95.95,-0.44,-75.49999999999999,2035800,-0.054,true,,5004415,94.1,95.95,-115440,0,0,95.95,0.14,22404.05,-4.99
256265_2026-03-30.jsonl,1,256265,2026-03-30,22550,23600,19.2,-3.9,91,High,1.13,24500,15.8,-2.5,0.84,0.0002,25.6,-0.16000000000000003,-10.87,11.03,13946882,1077.75,0.06,58.39999999999998,2535,-0.114,false,high-bid-offer-spread,2535,938.55,1218.65,-325,1063,1031.15,14.75,0.5,23627.75,0.2,13947138,101.55,-0.44,-80.50000000000001,40755,-0.184,true,,249340,100.05,101.45,-9165,0,0,101.55,0.14,22448.45,-4.8
256265_2026-03-30.jsonl,1,256265,2026-03-30,22600,23600,19.2,-3.9,91,High,1.13,24500,32.36,-2.5,0.83,0.0002,25.3,-0.17000000000000004,-11.08,11.4,13947394,1130.2,0.09,97.90000000000009,9360,-0.065,false,high-bid-offer-spread,2535,1112.5,1132.4,-650,1013,981.15,117.2,0.45,23730.2,0.63,13947650,106.8,-0.44,-83.50000000000001,296400,0.092,true,,992810,106.8,107.4,24895,0,0,106.8,0.15,22493.2,-4.61
256265_2026-03-30.jsonl,1,256265,2026-03-30,22650,23600,19.2,-3.9,91,High,1.13,24500,9.47,-2.5,0.82,0.0002,25,-0.18000000000000005,-11.38,11.81,13947906,1070,0.1,101.35000000000002,4420,0.172,false,high-bid-offer-spread,1495,864.8,1152.65,650,963,931.15,107,0.46,23720,0.59,13948162,113.65,-0.43,-86.15,41860,0.419,true,,249665,110.3,113.6,12350,0,0,113.65,0.16,22536.35,-4.43
